date,rainfall,temperature,humidity
2012-01-04,0.0,26.41,58.83
2012-01-05,0.0,26.69,58.34
2012-01-06,0.0,26.76,54.74
2012-01-07,0.0,25.7,55.48
2012-01-08,0.0,24.69,53.51
2012-01-09,0.0,24.26,58.62
2012-01-10,2.61,23.76,69.26
2012-01-11,0.97,22.62,68.66
2012-01-12,0.01,21.56,55.1
2012-01-13,0.0,19.51,30.03
2012-01-14,0.0,18.3,20.27
2012-01-15,0.0,18.68,20.01
2012-01-16,0.0,20.37,36.95
2012-01-17,0.0,22.55,35.13
2012-01-18,0.0,22.26,37.7
2012-01-19,0.0,21.95,41.8
2012-01-20,0.0,22.37,55.1
2012-01-21,0.0,21.87,38.05
2012-01-22,0.0,21.6,43.93
2012-01-23,0.0,22.81,60.48
2012-01-24,0.0,23.05,58.47
2012-01-25,0.0,23.12,57.03
2012-01-26,0.0,22.79,50.15
2012-01-27,0.0,22.6,48.23
2012-01-28,0.0,22.73,52.79
2012-01-29,0.0,23.13,56.02
2012-01-30,0.03,23.2,59.54
2012-01-31,0.0,23.16,57.92
2012-02-01,0.0,22.98,57.17
2012-02-02,0.0,23.11,52.91
2012-02-03,0.0,23.25,60.7
2012-02-04,0.0,23.62,56.26
2012-02-05,0.0,23.97,53.17
2012-02-06,0.0,24.08,49.11
2012-02-07,0.0,24.33,42.58
2012-02-08,0.0,25.42,35.31
2012-02-09,0.0,23.17,28.05
2012-02-10,0.0,23.61,17.85
2012-02-11,0.0,24.22,42.95
2012-02-12,0.0,25.43,54.62
2012-02-13,0.0,25.83,56.63
2012-02-14,0.0,26.02,53.41
2012-02-15,0.0,26.49,43.06
2012-02-16,0.0,26.34,47.59
2012-02-17,0.0,25.77,51.34
2012-02-18,0.0,24.76,42.4
2012-02-19,0.0,25.86,36.58
2012-02-20,0.0,26.77,29.15
2012-02-21,0.0,26.36,25.02
2012-02-22,0.0,26.61,24.71
2012-02-23,0.0,27.97,27.52
2012-02-24,0.0,27.81,19.89
2012-02-25,0.0,27.12,24.72
2012-02-26,0.0,27.27,24.82
2012-02-27,0.0,28.13,21.47
2012-02-28,0.0,28.04,22.54
2012-02-29,0.0,28.38,14.0
2012-03-01,0.0,28.57,11.5
2012-03-02,0.0,27.28,14.68
2012-03-03,0.0,26.95,14.02
2012-03-04,0.0,27.44,16.68
2012-03-05,0.0,27.48,26.1
2012-03-06,0.0,29.13,33.86
2012-03-07,0.0,29.37,17.6
2012-03-08,0.0,28.11,21.93
2012-03-09,0.0,26.86,13.73
2012-03-10,0.0,26.6,15.08
2012-03-11,0.0,27.71,47.14
2012-03-12,0.0,28.25,46.78
2012-03-13,0.06,28.87,49.03
2012-03-14,0.0,29.32,41.36
2012-03-15,0.0,28.47,16.64
2012-03-16,0.0,28.39,35.41
2012-03-17,0.0,29.51,20.74
2012-03-18,0.0,29.9,34.62
2012-03-19,0.0,30.61,26.8
2012-03-20,0.0,30.65,16.56
2012-03-21,0.0,30.15,32.42
2012-03-22,0.0,29.97,33.27
2012-03-23,0.0,29.15,11.49
2012-03-24,0.0,29.14,13.7
2012-03-25,0.0,29.31,23.35
2012-03-26,0.0,28.63,36.33
2012-03-27,0.0,28.45,38.65
2012-03-28,0.0,29.38,35.95
2012-03-29,0.0,30.37,36.21
2012-03-30,0.27,31.33,31.74
2012-03-31,0.17,30.79,41.3
2012-04-01,0.0,30.01,42.79
2012-04-02,0.0,30.62,35.09
2012-04-03,0.0,30.76,34.95
2012-04-04,0.45,31.69,32.91
2012-04-05,0.19,32.62,30.08
2012-04-06,0.19,32.47,33.68
2012-04-07,4.62,31.79,42.56
2012-04-08,0.24,31.22,45.16
2012-04-09,0.0,32.24,45.99
2012-04-10,0.27,32.63,40.56
2012-04-11,2.84,32.21,42.44
2012-04-12,3.48,30.57,48.78
2012-04-13,0.07,30.59,47.37
2012-04-14,1.43,30.82,43.53
2012-04-15,0.24,31.14,44.23
2012-04-16,0.07,32.93,34.66
2012-04-17,0.01,33.02,34.86
2012-04-18,0.13,34.25,32.88
2012-04-19,0.01,33.29,35.87
2012-04-20,0.03,33.74,35.97
2012-04-21,0.01,34.06,33.92
2012-04-22,1.43,33.91,35.93
2012-04-23,3.68,32.15,43.05
2012-04-24,0.29,32.49,41.76
2012-04-25,0.3,30.56,52.04
2012-04-26,0.8,30.68,50.26
2012-04-27,2.36,31.73,47.9
2012-04-28,1.29,32.02,50.51
2012-04-29,0.45,31.8,49.76
2012-04-30,0.16,32.96,44.96
2012-05-01,0.0,34.31,40.28
2012-05-02,0.0,33.71,43.74
2012-05-03,0.0,34.27,29.25
2012-05-04,0.0,34.44,20.25
2012-05-05,0.01,34.63,25.39
2012-05-06,0.22,33.93,31.2
2012-05-07,0.03,34.35,30.83
2012-05-08,0.88,33.28,36.09
2012-05-09,0.32,34.5,31.54
2012-05-10,0.72,34.07,39.03
2012-05-11,1.52,33.64,40.94
2012-05-12,4.36,31.63,50.47
2012-05-13,0.02,32.11,46.8
2012-05-14,0.0,33.98,38.01
2012-05-15,0.59,34.71,39.11
2012-05-16,0.03,35.34,31.81
2012-05-17,0.0,35.52,20.93
2012-05-18,0.0,36.0,19.38
2012-05-19,0.0,36.51,22.56
2012-05-20,0.0,34.54,39.46
2012-05-21,0.05,36.08,31.18
2012-05-22,0.12,33.64,41.61
2012-05-23,0.0,35.92,29.0
2012-05-24,0.0,36.79,22.78
2012-05-25,0.45,35.63,23.93
2012-05-26,0.17,35.83,26.29
2012-05-27,0.0,35.73,25.28
2012-05-28,0.33,35.98,25.14
2012-05-29,0.03,34.8,28.15
2012-05-30,0.0,35.38,23.04
2012-05-31,0.0,35.83,22.99
2012-06-01,0.0,35.54,25.29
2012-06-02,0.0,35.47,24.93
2012-06-03,0.0,35.24,26.58
2012-06-04,0.02,34.75,32.75
2012-06-05,0.04,34.03,41.48
2012-06-06,0.01,33.11,37.83
2012-06-07,0.0,33.03,38.8
2012-06-08,0.04,33.37,38.03
2012-06-09,1.1,32.88,42.07
2012-06-10,0.43,28.88,54.48
2012-06-11,0.09,31.68,41.77
2012-06-12,0.01,32.03,42.82
2012-06-13,2.4,31.21,47.15
2012-06-14,2.15,30.6,52.99
2012-06-15,1.88,27.26,64.52
2012-06-16,1.97,27.49,61.89
2012-06-17,16.78,26.8,69.28
2012-06-18,26.36,24.9,76.98
2012-06-19,8.02,25.33,72.92
2012-06-20,0.51,26.92,67.03
2012-06-21,0.27,27.44,65.57
2012-06-22,0.19,27.05,69.6
2012-06-23,0.0,29.54,56.67
2012-06-24,0.05,29.48,57.05
2012-06-25,17.72,27.5,72.53
2012-06-26,5.4,25.98,77.08
2012-06-27,1.97,27.67,65.48
2012-06-28,0.13,27.45,64.07
2012-06-29,0.2,27.3,67.57
2012-06-30,0.1,26.82,71.99
2012-07-01,8.04,25.73,77.31
2012-07-02,1.6,25.86,76.81
2012-07-03,0.01,26.76,66.41
2012-07-04,0.15,27.56,63.7
2012-07-05,0.07,28.9,60.55
2012-07-06,4.96,27.47,67.47
2012-07-07,1.98,27.22,71.33
2012-07-08,4.95,27.65,69.71
2012-07-09,6.84,27.56,72.38
2012-07-10,2.53,26.41,74.89
2012-07-11,0.21,27.46,67.08
2012-07-12,0.35,28.64,63.52
2012-07-13,6.89,27.79,72.02
2012-07-14,5.13,25.81,80.12
2012-07-15,4.44,25.97,75.81
2012-07-16,11.36,26.23,76.0
2012-07-17,17.72,25.86,80.05
2012-07-18,5.09,26.07,75.97
2012-07-19,1.95,25.61,76.34
2012-07-20,48.34,26.02,78.91
2012-07-21,10.9,25.94,79.83
2012-07-22,0.86,25.44,81.26
2012-07-23,0.27,27.03,74.79
2012-07-24,0.43,26.72,73.48
2012-07-25,7.12,25.75,78.81
2012-07-26,8.03,25.41,75.07
2012-07-27,3.56,26.1,76.45
2012-07-28,7.64,26.04,75.82
2012-07-29,4.88,25.81,75.25
2012-07-30,0.61,25.85,75.45
2012-07-31,2.88,24.99,79.39
2012-08-01,0.97,25.86,74.01
2012-08-02,7.87,25.55,75.32
2012-08-03,2.3,24.25,82.83
2012-08-04,3.2,24.74,78.33
2012-08-05,2.2,24.39,78.2
2012-08-06,3.03,25.2,79.7
2012-08-07,0.85,26.52,76.42
2012-08-08,1.64,26.54,76.08
2012-08-09,3.93,26.43,76.04
2012-08-10,2.17,26.24,76.7
2012-08-11,5.03,26.05,77.6
2012-08-12,0.87,26.18,75.72
2012-08-13,0.12,26.4,74.21
2012-08-14,0.24,26.99,71.15
2012-08-15,1.09,26.9,71.72
2012-08-16,0.21,27.35,70.47
2012-08-17,1.28,26.7,71.64
2012-08-18,2.67,25.6,75.67
2012-08-19,4.09,25.71,75.68
2012-08-20,0.11,26.81,71.51
2012-08-21,0.58,26.86,71.71
2012-08-22,0.11,27.2,69.95
2012-08-23,7.07,27.11,73.83
2012-08-24,5.55,25.97,78.79
2012-08-25,16.52,25.56,84.68
2012-08-26,16.82,24.65,88.61
2012-08-27,10.04,24.91,83.66
2012-08-28,7.25,25.49,82.74
2012-08-29,0.86,26.52,79.64
2012-08-30,3.41,24.61,88.26
2012-08-31,4.01,25.21,79.29
2012-09-01,0.38,24.76,81.42
2012-09-02,10.19,26.03,82.38
2012-09-03,34.37,24.88,89.87
2012-09-04,6.57,24.72,86.34
2012-09-05,0.92,25.42,83.06
2012-09-06,0.29,26.08,81.09
2012-09-07,0.89,26.17,79.85
2012-09-08,0.64,25.93,82.23
2012-09-09,0.71,24.54,84.96
2012-09-10,12.45,24.3,87.17
2012-09-11,2.45,25.36,83.61
2012-09-12,3.14,25.33,82.12
2012-09-13,2.43,25.73,80.22
2012-09-14,0.02,26.36,76.24
2012-09-15,0.21,26.01,75.79
2012-09-16,0.17,24.98,80.17
2012-09-17,0.34,25.58,79.54
2012-09-18,2.07,25.18,82.46
2012-09-19,3.43,25.81,79.39
2012-09-20,3.19,26.21,77.87
2012-09-21,5.56,26.02,80.5
2012-09-22,2.99,25.96,80.04
2012-09-23,0.29,25.72,79.59
2012-09-24,0.0,25.84,78.97
2012-09-25,0.58,25.65,78.66
2012-09-26,0.4,25.63,79.37
2012-09-27,1.12,25.46,79.18
2012-09-28,0.23,25.08,78.03
2012-09-29,4.67,25.24,80.42
2012-09-30,10.88,25.48,83.09
2012-10-01,28.43,24.6,90.4
2012-10-02,22.88,23.79,91.35
2012-10-03,5.75,24.65,86.81
2012-10-04,0.25,25.38,84.63
2012-10-05,1.33,24.54,86.84
2012-10-06,1.51,25.12,81.91
2012-10-07,0.39,25.24,78.74
2012-10-08,0.0,24.77,75.5
2012-10-09,0.0,23.88,70.88
2012-10-10,0.01,23.64,71.75
2012-10-11,0.0,23.8,69.56
2012-10-12,0.0,22.96,68.64
2012-10-13,0.0,22.92,67.09
2012-10-14,0.0,23.08,68.2
2012-10-15,0.01,23.67,67.66
2012-10-16,0.01,23.28,66.7
2012-10-17,0.0,23.7,65.06
2012-10-18,0.23,23.95,68.59
2012-10-19,0.96,24.09,74.31
2012-10-20,2.73,23.05,84.89
2012-10-21,3.42,23.54,83.76
2012-10-22,0.84,24.4,81.2
2012-10-23,0.05,24.38,80.56
2012-10-24,0.0,24.75,78.03
2012-10-25,0.0,25.17,76.07
2012-10-26,0.0,24.91,75.66
2012-10-27,0.0,23.99,73.64
2012-10-28,0.0,24.07,73.99
2012-10-29,0.0,23.45,70.87
2012-10-30,0.0,22.89,63.66
2012-10-31,3.17,23.6,72.04
2012-11-01,22.12,23.15,91.3
2012-11-02,14.93,23.93,90.89
2012-11-03,3.99,24.51,84.67
2012-11-04,1.44,24.41,82.96
2012-11-05,0.17,24.74,76.33
2012-11-06,0.0,24.45,74.06
2012-11-07,0.0,24.4,73.88
2012-11-08,0.0,23.71,66.4
2012-11-09,0.0,22.81,61.86
2012-11-10,0.0,22.35,66.3
2012-11-11,0.0,22.3,67.24
2012-11-12,0.0,22.19,63.46
2012-11-13,0.0,21.17,60.8
2012-11-14,0.0,20.69,60.33
2012-11-15,0.0,20.29,63.08
2012-11-16,0.0,19.23,62.73
2012-11-17,0.0,19.07,54.58
2012-11-18,0.0,19.61,52.1
2012-11-19,0.0,22.39,62.31
2012-11-20,0.0,24.4,73.7
2012-11-21,0.0,24.9,73.49
2012-11-22,0.04,24.8,77.3
2012-11-23,0.24,24.42,81.2
2012-11-24,0.03,24.56,78.23
2012-11-25,0.0,24.79,76.24
2012-11-26,0.0,24.29,75.17
2012-11-27,0.0,23.79,74.93
2012-11-28,0.0,23.39,72.13
2012-11-29,0.0,23.45,69.91
2012-11-30,0.0,23.3,68.45
2012-12-01,0.0,23.01,69.4
2012-12-02,0.0,22.24,70.07
2012-12-03,0.0,21.57,66.7
2012-12-04,0.0,22.66,68.36
2012-12-05,0.0,23.42,64.72
2012-12-06,0.0,23.03,65.54
2012-12-07,0.0,23.35,68.57
2012-12-08,0.0,24.45,64.61
2012-12-09,0.0,24.35,63.57
2012-12-10,0.0,23.93,63.24
2012-12-11,0.0,23.36,65.06
2012-12-12,0.0,23.35,66.36
2012-12-13,0.0,23.45,69.24
2012-12-14,0.0,23.87,67.35
2012-12-15,0.0,22.59,68.57
2012-12-16,0.0,22.32,66.8
2012-12-17,0.0,21.71,63.76
2012-12-18,0.0,20.76,55.16
2012-12-19,0.0,20.26,51.53
2012-12-20,0.0,20.91,50.16
2012-12-21,0.0,21.47,64.95
2012-12-22,0.0,21.62,64.42
2012-12-23,0.0,21.58,65.83
2012-12-24,0.0,21.07,63.66
2012-12-25,0.0,21.26,57.55
2012-12-26,0.0,19.81,42.78
2012-12-27,0.0,20.05,54.21
2012-12-28,0.0,20.94,60.97
2012-12-29,0.0,22.61,67.56
2012-12-30,0.0,23.5,75.22
2012-12-31,0.0,25.0,71.41
2013-01-01,0.0,25.27,66.94
2013-01-02,0.3,25.11,63.55
2013-01-03,0.18,25.27,63.17
2013-01-04,0.0,25.72,61.23
2013-01-05,0.0,25.79,59.58
2013-01-06,0.0,25.44,63.25
2013-01-07,0.0,25.09,61.95
2013-01-08,0.0,24.0,61.81
2013-01-09,0.0,22.91,45.21
2013-01-10,0.0,21.97,35.45
2013-01-11,0.0,21.43,36.82
2013-01-12,0.0,21.49,29.85
2013-01-13,0.0,22.29,26.48
2013-01-14,0.0,23.73,29.24
2013-01-15,0.0,23.18,43.91
2013-01-16,0.0,22.7,58.53
2013-01-17,0.0,22.57,60.04
2013-01-18,0.0,22.26,61.3
2013-01-19,0.0,22.66,57.21
2013-01-20,0.0,22.37,53.91
2013-01-21,0.0,22.6,58.45
2013-01-22,0.0,22.7,56.33
2013-01-23,0.0,22.78,60.02
2013-01-24,0.0,23.28,59.32
2013-01-25,0.0,23.26,59.37
2013-01-26,0.0,23.26,57.45
2013-01-27,0.0,23.84,53.6
2013-01-28,0.11,24.14,54.33
2013-01-29,0.11,23.89,58.52
2013-01-30,0.0,23.55,58.39
2013-01-31,0.0,23.29,59.31
2013-02-01,0.0,23.18,58.72
2013-02-02,0.0,22.63,57.05
2013-02-03,0.0,23.42,49.12
2013-02-04,0.0,24.06,50.51
2013-02-05,0.0,23.78,55.54
2013-02-06,0.06,24.52,54.76
2013-02-07,1.43,26.29,48.15
2013-02-08,0.2,26.32,42.34
2013-02-09,0.0,25.38,50.06
2013-02-10,0.0,25.61,57.98
2013-02-11,0.0,25.62,59.22
2013-02-12,0.0,25.67,54.38
2013-02-13,0.0,25.83,44.11
2013-02-14,0.0,25.15,48.7
2013-02-15,2.38,26.3,58.18
2013-02-16,16.85,24.06,78.36
2013-02-17,2.28,23.83,59.49
2013-02-18,0.0,21.62,36.5
2013-02-19,0.0,22.21,45.0
2013-02-20,0.0,23.6,64.46
2013-02-21,0.0,24.22,63.37
2013-02-22,0.0,24.44,63.88
2013-02-23,0.0,25.18,59.68
2013-02-24,0.0,25.26,53.57
2013-02-25,0.0,25.61,39.68
2013-02-26,0.0,25.94,36.16
2013-02-27,0.0,26.0,38.58
2013-02-28,0.0,26.29,36.26
2013-03-01,0.0,26.63,31.13
2013-03-02,0.0,25.84,29.76
2013-03-03,0.0,25.44,26.5
2013-03-04,0.0,25.57,45.31
2013-03-05,0.0,25.41,50.28
2013-03-06,0.0,26.08,50.81
2013-03-07,0.0,27.62,56.88
2013-03-08,0.0,27.98,47.78
2013-03-09,0.0,28.6,44.14
2013-03-10,0.0,29.07,40.64
2013-03-11,0.0,29.62,38.74
2013-03-12,0.01,29.42,42.37
2013-03-13,0.01,29.85,34.56
2013-03-14,0.0,28.68,40.55
2013-03-15,0.0,28.55,37.87
2013-03-16,0.0,27.69,32.38
2013-03-17,0.0,28.19,27.71
2013-03-18,0.0,28.34,35.54
2013-03-19,0.0,28.85,41.86
2013-03-20,0.0,29.35,37.19
2013-03-21,0.0,30.14,34.05
2013-03-22,0.0,31.02,32.13
2013-03-23,0.0,29.25,38.67
2013-03-24,0.0,29.38,41.98
2013-03-25,0.0,30.35,33.19
2013-03-26,0.0,30.81,29.64
2013-03-27,0.0,31.0,34.1
2013-03-28,0.0,30.56,38.85
2013-03-29,0.0,30.45,32.92
2013-03-30,0.0,30.61,38.33
2013-03-31,0.4,31.22,39.73
2013-04-01,0.39,31.42,37.99
2013-04-02,16.23,29.36,55.29
2013-04-03,0.84,29.2,54.93
2013-04-04,0.81,30.42,47.33
2013-04-05,0.0,31.27,46.41
2013-04-06,0.0,32.18,43.32
2013-04-07,0.0,32.24,39.29
2013-04-08,0.0,32.08,45.24
2013-04-09,0.0,32.45,42.33
2013-04-10,0.0,31.6,40.96
2013-04-11,0.0,31.37,36.89
2013-04-12,0.0,32.01,40.52
2013-04-13,0.03,31.92,41.69
2013-04-14,0.0,30.99,39.81
2013-04-15,0.0,31.85,46.51
2013-04-16,0.0,33.56,31.41
2013-04-17,0.0,32.87,19.4
2013-04-18,0.0,33.04,19.22
2013-04-19,0.0,33.01,24.04
2013-04-20,0.28,31.64,27.13
2013-04-21,0.4,30.6,48.16
2013-04-22,12.57,28.77,62.36
2013-04-23,3.99,28.6,64.45
2013-04-24,1.43,28.9,61.42
2013-04-25,2.25,29.64,58.42
2013-04-26,0.11,30.06,50.26
2013-04-27,1.06,31.2,46.49
2013-04-28,0.0,32.59,43.31
2013-04-29,2.25,33.16,43.54
2013-04-30,0.03,33.11,43.08
2013-05-01,0.01,33.43,38.75
2013-05-02,0.41,34.09,38.77
2013-05-03,0.0,35.26,31.77
2013-05-04,0.0,34.32,34.54
2013-05-05,0.0,33.95,47.32
2013-05-06,0.42,32.57,50.28
2013-05-07,1.49,33.6,45.27
2013-05-08,0.37,34.69,39.7
2013-05-09,0.0,35.66,36.25
2013-05-10,0.0,36.25,29.87
2013-05-11,0.0,35.97,31.32
2013-05-12,0.2,32.65,43.31
2013-05-13,0.03,32.86,43.78
2013-05-14,0.01,33.95,37.05
2013-05-15,0.01,34.62,33.35
2013-05-16,0.0,35.44,29.62
2013-05-17,0.0,36.0,27.63
2013-05-18,0.0,35.85,30.37
2013-05-19,0.19,35.66,34.4
2013-05-20,0.52,33.59,43.71
2013-05-21,0.14,33.18,45.35
2013-05-22,0.03,36.3,28.6
2013-05-23,0.0,36.03,22.84
2013-05-24,0.0,36.55,27.83
2013-05-25,0.0,35.95,24.3
2013-05-26,0.02,32.33,36.67
2013-05-27,2.3,29.68,48.54
2013-05-28,1.77,30.27,54.44
2013-05-29,7.0,30.65,57.48
2013-05-30,0.24,31.1,54.28
2013-05-31,3.55,30.12,56.79
2013-06-01,4.0,28.38,68.52
2013-06-02,2.66,28.15,66.41
2013-06-03,22.4,27.18,71.99
2013-06-04,0.53,28.46,66.25
2013-06-05,18.63,28.48,70.75
2013-06-06,1.32,27.95,75.44
2013-06-07,8.53,27.26,73.24
2013-06-08,16.24,26.49,79.09
2013-06-09,2.5,25.96,79.29
2013-06-10,7.39,25.84,78.56
2013-06-11,12.08,25.96,79.89
2013-06-12,1.14,26.5,74.42
2013-06-13,6.62,25.69,75.78
2013-06-14,3.31,25.37,78.43
2013-06-15,1.07,27.41,67.21
2013-06-16,0.01,28.04,66.13
2013-06-17,0.0,28.27,66.09
2013-06-18,0.03,28.31,68.04
2013-06-19,0.67,28.26,66.9
2013-06-20,1.37,27.84,67.51
2013-06-21,0.54,27.29,67.58
2013-06-22,2.84,26.84,70.3
2013-06-23,7.83,26.13,73.13
2013-06-24,13.13,25.58,77.39
2013-06-25,1.38,26.77,71.62
2013-06-26,4.18,27.72,70.21
2013-06-27,0.07,28.43,65.58
2013-06-28,0.11,28.64,62.25
2013-06-29,0.38,27.6,65.65
2013-06-30,0.05,26.59,70.25
2013-07-01,0.01,26.48,70.39
2013-07-02,1.69,27.21,69.5
2013-07-03,1.15,26.65,70.25
2013-07-04,1.27,26.76,69.47
2013-07-05,2.98,26.33,73.82
2013-07-06,4.43,25.96,77.36
2013-07-07,1.14,26.14,73.91
2013-07-08,2.23,26.51,74.68
2013-07-09,1.09,26.24,73.15
2013-07-10,7.61,26.52,71.83
2013-07-11,19.59,24.49,82.67
2013-07-12,24.14,25.23,81.38
2013-07-13,2.2,25.97,76.86
2013-07-14,2.33,26.4,75.86
2013-07-15,1.86,26.4,76.45
2013-07-16,18.06,24.94,81.86
2013-07-17,10.18,25.71,80.41
2013-07-18,9.42,25.24,80.68
2013-07-19,9.72,24.28,86.08
2013-07-20,0.29,25.44,80.85
2013-07-21,4.57,25.3,80.69
2013-07-22,21.59,24.37,86.41
2013-07-23,5.33,25.13,82.26
2013-07-24,0.29,26.05,76.45
2013-07-25,0.13,25.85,77.82
2013-07-26,1.1,25.16,80.49
2013-07-27,0.01,26.13,75.9
2013-07-28,0.0,26.8,74.26
2013-07-29,0.0,26.49,73.56
2013-07-30,4.82,25.92,75.54
2013-07-31,8.38,24.32,80.51
2013-08-01,1.22,25.48,75.02
2013-08-02,0.11,26.18,73.3
2013-08-03,0.0,25.83,75.92
2013-08-04,3.2,26.46,74.97
2013-08-05,19.75,24.09,85.89
2013-08-06,3.28,24.54,82.46
2013-08-07,0.04,26.09,78.02
2013-08-08,0.02,25.78,80.4
2013-08-09,0.66,25.0,82.29
2013-08-10,1.83,25.45,81.74
2013-08-11,8.11,25.37,81.74
2013-08-12,13.84,24.51,86.0
2013-08-13,3.12,25.37,81.71
2013-08-14,19.59,24.77,85.59
2013-08-15,30.13,24.8,86.11
2013-08-16,30.14,24.41,88.42
2013-08-17,2.72,25.12,84.23
2013-08-18,9.04,24.98,85.31
2013-08-19,3.16,25.22,83.43
2013-08-20,0.15,25.41,79.91
2013-08-21,0.03,25.79,77.44
2013-08-22,0.87,25.14,79.78
2013-08-23,0.18,25.62,78.42
2013-08-24,0.08,25.54,78.13
2013-08-25,2.65,25.43,80.99
2013-08-26,2.33,25.11,80.94
2013-08-27,0.05,25.13,80.08
2013-08-28,0.39,24.36,85.82
2013-08-29,3.27,24.64,85.2
2013-08-30,0.24,26.12,79.27
2013-08-31,2.68,27.08,76.27
2013-09-01,1.22,26.79,79.1
2013-09-02,1.5,26.15,80.52
2013-09-03,12.36,25.35,85.32
2013-09-04,1.99,24.47,83.92
2013-09-05,0.46,25.11,79.71
2013-09-06,4.92,24.85,82.25
2013-09-07,9.17,24.44,85.9
2013-09-08,26.87,23.77,88.14
2013-09-09,3.5,24.59,88.01
2013-09-10,8.08,25.2,87.22
2013-09-11,5.16,25.05,86.86
2013-09-12,1.86,25.43,85.16
2013-09-13,2.12,25.23,87.38
2013-09-14,5.16,25.81,83.64
2013-09-15,14.6,25.17,87.44
2013-09-16,10.98,24.85,88.58
2013-09-17,4.19,25.31,86.04
2013-09-18,21.92,25.02,88.63
2013-09-19,14.15,24.73,90.21
2013-09-20,7.03,25.22,86.78
2013-09-21,0.24,24.29,85.06
2013-09-22,0.0,24.84,81.28
2013-09-23,0.0,24.61,80.54
2013-09-24,0.6,24.82,81.43
2013-09-25,0.74,24.35,82.91
2013-09-26,1.46,24.82,83.57
2013-09-27,1.02,25.22,81.28
2013-09-28,0.59,25.47,82.28
2013-09-29,0.15,24.73,84.13
2013-09-30,0.21,24.96,83.37
2013-10-01,1.16,25.34,84.74
2013-10-02,7.51,24.47,87.64
2013-10-03,3.52,23.85,89.08
2013-10-04,0.12,24.49,83.73
2013-10-05,0.32,24.4,80.35
2013-10-06,0.1,24.76,82.43
2013-10-07,0.37,25.9,80.69
2013-10-08,2.17,25.75,84.8
2013-10-09,34.75,24.72,87.57
2013-10-10,19.57,24.52,86.79
2013-10-11,2.02,24.37,86.57
2013-10-12,0.39,24.73,83.57
2013-10-13,0.24,25.33,83.19
2013-10-14,0.23,25.59,83.85
2013-10-15,0.05,25.51,83.45
2013-10-16,0.06,24.99,82.99
2013-10-17,5.7,24.62,84.4
2013-10-18,2.0,23.9,82.11
2013-10-19,0.09,23.04,78.75
2013-10-20,0.05,22.84,80.66
2013-10-21,4.0,23.67,85.47
2013-10-22,4.42,23.2,89.12
2013-10-23,29.58,23.34,93.49
2013-10-24,39.1,23.56,95.13
2013-10-25,34.18,23.36,94.07
2013-10-26,9.19,23.56,92.73
2013-10-27,0.7,24.28,88.27
2013-10-28,0.17,24.27,84.61
2013-10-29,0.0,22.79,78.25
2013-10-30,0.0,21.91,79.16
2013-10-31,0.0,21.61,78.6
2013-11-01,0.03,22.27,81.43
2013-11-02,0.03,23.29,88.26
2013-11-03,0.0,23.38,88.04
2013-11-04,0.0,23.15,87.93
2013-11-05,0.0,21.56,83.79
2013-11-06,0.0,21.01,81.33
2013-11-07,0.0,21.49,82.38
2013-11-08,0.0,21.92,83.41
2013-11-09,0.0,21.98,79.58
2013-11-10,0.0,21.11,77.97
2013-11-11,0.0,19.93,79.78
2013-11-12,0.0,19.59,78.28
2013-11-13,0.0,18.96,74.89
2013-11-14,0.0,18.39,78.46
2013-11-15,0.0,18.03,79.67
2013-11-16,0.02,19.43,81.12
2013-11-17,0.07,20.54,86.01
2013-11-18,0.02,22.05,85.94
2013-11-19,0.0,21.81,81.14
2013-11-20,0.0,21.5,80.94
2013-11-21,0.0,21.97,80.77
2013-11-22,1.86,22.53,84.36
2013-11-23,3.41,22.86,87.9
2013-11-24,1.05,23.25,88.41
2013-11-25,0.03,23.48,84.3
2013-11-26,0.0,22.06,80.37
2013-11-27,0.0,19.77,71.62
2013-11-28,0.27,19.82,71.9
2013-11-29,4.13,22.2,85.52
2013-11-30,0.02,22.22,84.86
2013-12-01,0.0,23.36,83.65
2013-12-02,0.0,22.23,87.19
2013-12-03,0.0,21.97,83.61
2013-12-04,0.0,20.77,80.78
2013-12-05,0.0,19.71,74.54
2013-12-06,0.0,18.65,74.07
2013-12-07,0.0,17.53,68.93
2013-12-08,0.0,18.5,68.94
2013-12-09,0.0,17.84,65.31
2013-12-10,0.0,18.24,67.46
2013-12-11,0.0,19.2,69.15
2013-12-12,0.0,18.83,62.64
2013-12-13,0.0,18.51,62.58
2013-12-14,0.0,19.09,54.55
2013-12-15,0.0,19.02,56.46
2013-12-16,0.0,17.92,62.94
2013-12-17,0.0,18.53,61.84
2013-12-18,0.0,18.66,67.07
2013-12-19,0.0,18.59,67.39
2013-12-20,0.0,18.7,65.78
2013-12-21,0.0,18.74,75.95
2013-12-22,0.0,18.93,78.32
2013-12-23,0.0,19.95,77.95
2013-12-24,0.0,19.68,77.85
2013-12-25,0.0,19.82,73.17
2013-12-26,0.0,19.29,74.23
2013-12-27,0.0,18.91,75.06
2013-12-28,0.0,19.33,76.27
2013-12-29,0.0,19.32,75.12
2013-12-30,0.0,19.06,74.68
2013-12-31,0.0,19.87,74.6
2014-01-01,0.0,19.5,73.48
2014-01-02,0.0,19.51,70.04
2014-01-03,0.0,19.95,69.12
2014-01-04,0.0,20.2,71.16
2014-01-05,0.0,20.66,73.17
2014-01-06,0.0,21.24,70.45
2014-01-07,0.0,20.79,71.16
2014-01-08,0.0,20.4,71.02
